P067,04JAN14,2004.0356,53018,1253,3,-121.0,-268,-0.248872,3935807,0.272345,107,0.009549,0.0083,0.000873,0.001010,0.004082,0.029105,-0.279439,-0.055968,35.5517510366,-121.0029584806,107.00955
P067,04JAN15,2004.0383,53019,1253,4,-121.0,-268,-0.245337,3935807,0.274361,107,0.020675,0.0083,0.000888,0.001047,0.004144,0.053098,-0.227296,-0.062737,35.5517510547,-121.0029584416,107.02068
P067,04JAN16,2004.0411,53020,1253,5,-121.0,-268,-0.246453,3935807,0.275519,107,0.013218,0.0083,0.000897,0.001052,0.004174,0.104487,-0.218028,-0.093455,35.5517510652,-121.0029584539,107.01322
P067,04JAN17,2004.0438,53021,1253,6,-121.0,-268,-0.246958,3935807,0.27525,107,0.015922,0.0083,0.000915,0.001,0.004437,0.062603,-0.35994,-0.128291,35.5517510628,-121.0029584595,107.01592
P067,04JAN18,2004.0465,53022,1254,0,-121.0,-268,-0.244292,3935807,0.276546,107,0.01124,0.0083,0.000878,0.000988,0.00416,0.050029,-0.285796,-0.173557,35.5517510744,-121.0029584301,107.01124
P067,04JAN19,2004.0493,53023,1254,1,-121.0,-268,-0.24419,3935807,0.277212,107,0.014072,0.0083,0.000826,0.000979,0.00382,0.013169,-0.183922,-0.066159,35.5517510804,-121.002958429,107.01407
P067,04JAN20,2004.052,53024,1254,2,-121.0,-268,-0.245098,3935807,0.276265,107,0.010387,0.0083,0.000873,0.001011,0.00409,0.014211,-0.215821,-0.110822,35.5517510719,-121.002958439,107.01039
P067,04JAN21,2004.0548,53025,1254,3,-121.0,-268,-0.244803,3935807,0.276107,107,0.013406,0.0083,0.000898,0.001085,0.004331,0.03166,-0.241306,-0.140532,35.5517510705,-121.0029584358,107.01341
P067,04JAN22,2004.0575,53026,1254,4,-121.0,-268,-0.243565,3935807,0.276994,107,0.016449,0.0083,0.00089,0.001028,0.004253,0.00839,-0.232021,-0.114563,35.5517510785,-121.0029584221,107.01645
P067,04JAN23,2004.0602,53027,1254,5,-121.0,-268,-0.244897,3935807,0.274901,107,0.018329,0.0083,0.000844,0.001011,0.004085,-0.042803,-0.217026,-0.088115,35.5517510596,-121.0029584368,107.01833
P067,04JAN24,2004.063,53028,1254,6,-121.0,-268,-0.244061,3935807,0.278517,107,0.01013,0.0083,0.000872,0.001004,0.004221,0.056646,-0.24432,-0.133821,35.5517510922,-121.0029584276,107.01013
P067,04JAN25,2004.0657,53029,1255,0,-121.0,-268,-0.243118,3935807,0.280376,107,0.015794,0.0083,0.000843,0.000967,0.003956,0.027093,-0.1996,-0.196717,35.551751109,-121.0029584172,107.01579
P067,04JAN26,2004.0684,53030,1255,1,-121.0,-268,-0.246796,3935807,0.27837,107,0.021483,0.0083,0.000863,0.001007,0.004036,0.069691,-0.220734,-0.108251,35.5517510909,-121.0029584577,107.02148
P067,04JAN27,2004.0712,53031,1255,2,-121.0,-268,-0.249345,3935807,0.278176,107,0.00809,0.0083,0.000859,0.000969,0.00405,0.053451,-0.119985,-0.149838,35.5517510891,-121.0029584858,107.00809
P067,04JAN28,2004.0739,53032,1255,3,-121.0,-268,-0.246758,3935807,0.279566,107,0.003397,0.0083,0.000864,0.001002,0.004158,0.0477,-0.245829,-0.092821,35.5517511017,-121.0029584573,107.0034
